permutation_iteration,randomized_top_minus_bottom
1942,-0.004464285714285698
1943,-0.01785714285714285
1944,0.053571428571428575
1945,0.01339285714285715
1946,-0.07589285714285715
1947,0.022321428571428575
1948,-0.03125
1949,0.03125
1950,0.03125
1951,-0.008928571428571425
1952,0.008928571428571425
1953,0.053571428571428575
1954,-0.008928571428571425
1955,0.013392857142857123
1956,0.013392857142857123
1957,0.03125
1958,0.01339285714285715
1959,-0.04464285714285715
1960,-0.040178571428571425
1961,0.0625
1962,0.05357142857142855
1963,0.004464285714285698
1964,-0.01785714285714285
1965,0.04910714285714288
1966,0.022321428571428575
1967,0.01339285714285715
1968,0.022321428571428575
1969,0.04464285714285715
1970,-0.008928571428571452
1971,-0.04464285714285715
1972,-0.01339285714285715
1973,0.04464285714285715
1974,-0.03125
1975,0.004464285714285698
1976,0.008928571428571425
1977,-0.022321428571428548
1978,-0.008928571428571425
1979,0.04017857142857145
1980,0.004464285714285698
1981,-0.0669642857142857
1982,0.040178571428571425
1983,0.0267857142857143
1984,0.01785714285714285
1985,-0.004464285714285698
1986,0.07142857142857142
1987,-0.03125
1988,0.01339285714285715
1989,-0.0580357142857143
1990,-0.0625
1991,0.04464285714285712
1992,0.07142857142857142
1993,-0.11160714285714286
1994,-0.01785714285714285
1995,0.053571428571428575
1996,0.022321428571428575
1997,0.004464285714285726
1998,-0.06696428571428573
1999,0.01339285714285715
2000,-0.01785714285714285
2001,0.022321428571428575
2002,0.008928571428571425
2003,0.07589285714285715
2004,0.022321428571428575
2005,-0.022321428571428575
2006,-0.01339285714285715
2007,-0.01785714285714285
2008,-0.04464285714285715
2009,-0.04464285714285712
2010,0.013392857142857123
2011,-0.0267857142857143
2012,-0.04910714285714285
2013,0.022321428571428575
2014,-0.03125
2015,0.040178571428571425
2016,-0.004464285714285726
2017,-0.0267857142857143
2018,0.0
2019,-0.035714285714285726
2020,0.01339285714285715
2021,-0.01785714285714285
2022,-0.008928571428571452
2023,-0.004464285714285698
2024,0.01785714285714285
2025,0.026785714285714274
2026,-0.04017857142857145
2027,-0.013392857142857123
2028,-0.022321428571428575
2029,0.004464285714285726
2030,0.004464285714285726
2031,-0.01339285714285715
2032,-0.04464285714285715
2033,0.022321428571428575
2034,0.08035714285714285
2035,0.03125
2036,-0.01339285714285715
2037,-0.040178571428571425
2038,-0.03125
2039,-0.08482142857142858
2040,0.06696428571428573
2041,0.040178571428571425
2042,0.0
2043,-0.008928571428571425
2044,-0.008928571428571425
2045,0.0625
2046,0.013392857142857123
2047,-0.022321428571428575
2048,0.008928571428571452
2049,0.013392857142857123
2050,0.013392857142857123
2051,0.004464285714285698
2052,-0.008928571428571452
2053,-0.026785714285714274
2054,0.0
2055,-0.058035714285714274
2056,-0.01339285714285715
2057,-0.008928571428571425
2058,-0.026785714285714274
2059,-0.01339285714285715
2060,-0.0357142857142857
2061,-0.022321428571428575
2062,0.004464285714285726
2063,0.0
2064,0.013392857142857123
2065,-0.040178571428571425
2066,0.035714285714285726
2067,0.053571428571428575
2068,0.017857142857142877
2069,-0.0267857142857143
2070,0.07142857142857142
2071,0.008928571428571425
2072,0.008928571428571425
2073,-0.04464285714285715
2074,-0.0625
2075,0.035714285714285726
2076,0.04464285714285715
2077,-0.04910714285714288
2078,-0.008928571428571452
2079,-0.022321428571428575
2080,-0.013392857142857123
2081,-0.04464285714285712
2082,0.0
2083,-0.04464285714285715
2084,-0.0357142857142857
2085,-0.04464285714285715
2086,-0.01785714285714285
2087,-0.058035714285714274
2088,0.01785714285714285
2089,-0.03125
2090,-0.022321428571428575
2091,-0.017857142857142877
2092,0.07589285714285715
2093,-0.04464285714285715
2094,-0.008928571428571425
2095,0.03125
2096,-0.0357142857142857
2097,0.058035714285714274
2098,0.026785714285714274
2099,0.04464285714285715
2100,0.07589285714285712
2101,0.07142857142857142
2102,0.03125
2103,-0.004464285714285698
2104,0.004464285714285698
2105,0.040178571428571425
2106,-0.04464285714285715
2107,0.04464285714285715
2108,0.022321428571428575
2109,0.008928571428571452
2110,0.04910714285714288
2111,-0.04464285714285715
2112,-0.022321428571428575
2113,-0.058035714285714274
2114,-0.017857142857142877
2115,0.008928571428571452
2116,0.013392857142857123
2117,0.0
2118,0.04464285714285715
2119,-0.022321428571428575
2120,0.026785714285714274
2121,-0.053571428571428575
2122,-0.0357142857142857
2123,-0.01785714285714285
2124,0.035714285714285726
2125,0.0357142857142857
2126,-0.06696428571428573
2127,0.06696428571428573
2128,0.008928571428571452
2129,0.01339285714285715
2130,0.026785714285714274
2131,0.022321428571428575
2132,-0.004464285714285698
2133,-0.026785714285714274
2134,-0.035714285714285726
2135,0.022321428571428575
2136,-0.004464285714285726
2137,0.04464285714285715
2138,0.004464285714285698
2139,0.06696428571428573
2140,-0.008928571428571425
2141,0.0982142857142857
2142,0.08482142857142855
2143,0.04910714285714288
2144,-0.08482142857142858
2145,0.04464285714285715
2146,0.008928571428571452
2147,-0.053571428571428575
2148,-0.004464285714285698
2149,0.01339285714285715
2150,0.0
2151,-0.0357142857142857
2152,0.01785714285714285
2153,-0.026785714285714274
2154,-0.04464285714285715
2155,0.022321428571428548
2156,-0.022321428571428575
2157,0.04910714285714285
2158,-0.026785714285714274
2159,-0.0580357142857143
2160,0.008928571428571425
2161,-0.035714285714285726
2162,0.004464285714285726
2163,0.04464285714285715
2164,-0.0625
2165,-0.058035714285714274
2166,0.035714285714285726
2167,-0.008928571428571425
2168,0.053571428571428575
2169,0.0625
2170,0.0267857142857143
2171,0.053571428571428575
2172,0.022321428571428575
2173,0.013392857142857123
2174,0.035714285714285726
2175,-0.040178571428571425
2176,-0.026785714285714274
2177,-0.01339285714285715
2178,0.004464285714285726
2179,0.013392857142857123
2180,-0.0669642857142857
2181,-0.08928571428571427
2182,0.0357142857142857
2183,-0.04464285714285715
2184,-0.07142857142857145
2185,0.01339285714285715
2186,-0.0357142857142857
2187,0.01339285714285715
2188,0.058035714285714274
2189,-0.008928571428571452
2190,-0.035714285714285726
2191,0.004464285714285698
2192,-0.0625
2193,-0.03125
2194,0.022321428571428575
2195,-0.03125
2196,-0.04017857142857145
2197,-0.04910714285714285
2198,-0.01339285714285715
2199,0.026785714285714274
2200,-0.0625
2201,-0.017857142857142877
2202,0.01785714285714285
2203,0.10714285714285715
2204,0.0267857142857143
2205,-0.04910714285714285
2206,-0.017857142857142877
2207,-0.008928571428571425
2208,0.0
2209,0.07142857142857142
2210,-0.01339285714285715
2211,0.0357142857142857
2212,0.03125
2213,-0.07142857142857142
2214,-0.0357142857142857
2215,0.040178571428571425
2216,-0.04910714285714285
2217,-0.04910714285714285
2218,-0.004464285714285698
2219,0.022321428571428548
2220,0.0625
2221,-0.01785714285714285
2222,-0.01339285714285715
2223,0.008928571428571425
2224,-0.053571428571428575
2225,-0.013392857142857123
2226,-0.01785714285714285
2227,-0.04910714285714285
2228,-0.004464285714285726
2229,0.08482142857142858
2230,-0.026785714285714274
2231,-0.040178571428571425
2232,-0.03125
2233,0.008928571428571452
2234,0.004464285714285726
2235,0.008928571428571425
2236,-0.040178571428571425
2237,0.017857142857142877
2238,-0.07589285714285715
2239,0.04464285714285712
2240,-0.004464285714285698
2241,-0.017857142857142877
2242,0.035714285714285726
2243,-0.04910714285714288
2244,-0.058035714285714274
2245,0.053571428571428575
2246,-0.07142857142857142
2247,0.0
2248,-0.004464285714285698
2249,-0.03125
2250,0.01785714285714285
2251,0.004464285714285698
2252,0.01785714285714285
2253,0.04910714285714285
2254,0.026785714285714274
2255,-0.07142857142857145
2256,-0.035714285714285726
2257,-0.004464285714285726
2258,-0.07142857142857142
2259,0.004464285714285698
2260,0.07589285714285715
2261,0.0
2262,-0.04910714285714285
2263,-0.022321428571428575
2264,0.053571428571428575
2265,0.0
2266,-0.004464285714285726
2267,-0.053571428571428575
2268,-0.008928571428571425
2269,0.01339285714285715
2270,-0.026785714285714274
2271,-0.017857142857142877
2272,0.053571428571428575
2273,0.01785714285714285
2274,-0.01339285714285715
2275,-0.04464285714285715
2276,-0.0669642857142857
2277,-0.01785714285714285
2278,-0.0267857142857143
2279,0.013392857142857123
2280,0.026785714285714274
2281,0.08035714285714285
2282,-0.03125
2283,-0.01785714285714285
2284,0.026785714285714274
2285,0.004464285714285698
2286,-0.026785714285714274
2287,0.01339285714285715
2288,0.008928571428571425
2289,0.0
2290,-0.0580357142857143
2291,0.0357142857142857
2292,-0.04910714285714288
2293,-0.040178571428571425
2294,0.04910714285714285
2295,0.022321428571428575
2296,-0.004464285714285698
2297,0.08035714285714285
2298,-0.008928571428571425
2299,-0.008928571428571425
2300,-0.008928571428571425
2301,0.03125
2302,0.04910714285714285
2303,-0.01785714285714285
2304,0.004464285714285726
2305,0.004464285714285698
2306,0.11160714285714285
2307,-0.01785714285714285
2308,-0.04910714285714285
2309,0.07142857142857142
2310,0.008928571428571425
2311,-0.013392857142857123
2312,0.004464285714285726
2313,0.01785714285714285
2314,0.04464285714285715
2315,-0.040178571428571425
2316,0.035714285714285726
2317,0.008928571428571425
2318,-0.022321428571428575
2319,0.008928571428571425
2320,-0.022321428571428575
2321,0.0357142857142857
2322,-0.026785714285714274
2323,-0.01785714285714285
2324,0.026785714285714274
2325,-0.0625
2326,0.004464285714285698
2327,-0.01339285714285715
2328,0.04910714285714285
2329,0.026785714285714274
2330,0.01785714285714285
2331,0.004464285714285726
2332,0.0
2333,0.008928571428571425
2334,0.01339285714285715
2335,-0.022321428571428575
2336,-0.013392857142857123
2337,0.035714285714285726
2338,0.04464285714285715
2339,0.04464285714285715
2340,-0.035714285714285726
2341,0.022321428571428575
2342,0.01339285714285715
2343,0.0357142857142857
2344,0.0
2345,0.01785714285714285
2346,-0.008928571428571425
2347,-0.022321428571428575
2348,0.03125
2349,0.0
2350,-0.01785714285714285
2351,-0.004464285714285698
2352,0.008928571428571452
2353,-0.058035714285714274
2354,0.053571428571428575
2355,-0.022321428571428575
2356,0.03125
2357,0.004464285714285698
2358,-0.004464285714285726
2359,-0.0580357142857143
2360,0.017857142857142877
2361,0.04910714285714285
2362,-0.0625
2363,-0.017857142857142877
2364,-0.0357142857142857
2365,0.0669642857142857
2366,0.0357142857142857
2367,-0.01339285714285715
2368,0.03125
2369,-0.017857142857142877
2370,0.05357142857142855
2371,0.08035714285714286
2372,-0.03125
2373,0.013392857142857123
2374,0.004464285714285726
2375,0.01339285714285715
2376,0.008928571428571425
2377,0.004464285714285726
2378,0.035714285714285726
2379,0.10267857142857142
2380,-0.004464285714285726
2381,0.035714285714285726
2382,0.0
2383,-0.01339285714285715
2384,0.013392857142857123
2385,0.022321428571428575
2386,0.004464285714285698
2387,0.004464285714285726
2388,-0.08482142857142858
2389,0.01339285714285715
2390,-0.008928571428571425
2391,-0.004464285714285726
2392,0.0267857142857143
2393,-0.013392857142857123
2394,0.013392857142857123
2395,0.058035714285714274
2396,-0.04910714285714285
2397,-0.0357142857142857
2398,0.01339285714285715
2399,-0.008928571428571425
2400,0.0
2401,-0.03125
2402,-0.03125
2403,0.0580357142857143
2404,0.01339285714285715
2405,-0.008928571428571425
2406,0.04910714285714288
2407,-0.01785714285714285
2408,0.0267857142857143
2409,0.01339285714285715
2410,0.07142857142857142
2411,0.03125
2412,0.0
2413,0.0267857142857143
2414,0.031249999999999986
2415,0.022321428571428575
2416,0.04464285714285715
2417,0.022321428571428575
2418,-0.013392857142857123
2419,-0.004464285714285726
2420,-0.0267857142857143
2421,0.04464285714285715
2422,0.008928571428571425
2423,0.0267857142857143
2424,0.0
2425,0.004464285714285698
2426,0.05803571428571429
2427,-0.0625
2428,0.022321428571428575
2429,0.0
2430,-0.008928571428571425
2431,-0.03125
2432,-0.01785714285714285
2433,0.004464285714285726
2434,-0.035714285714285726
2435,0.01339285714285715
2436,-0.0625
2437,-0.026785714285714274
2438,-0.013392857142857123
2439,0.0
2440,-0.022321428571428575
2441,-0.040178571428571425
2442,0.0625
2443,-0.03125
2444,-0.053571428571428575
2445,0.01339285714285715
2446,0.0580357142857143
2447,0.022321428571428575
2448,0.08482142857142858
2449,-0.01785714285714285
2450,0.04464285714285715
2451,0.008928571428571425
2452,0.004464285714285726
2453,0.04464285714285715
2454,-0.0625
2455,-0.03125
2456,0.004464285714285726
2457,-0.022321428571428575
2458,-0.022321428571428575
2459,0.053571428571428575
2460,0.022321428571428575
2461,-0.008928571428571425
2462,-0.0267857142857143
2463,0.0
2464,-0.004464285714285698
2465,-0.004464285714285726
2466,-0.022321428571428575
2467,-0.0267857142857143
2468,-0.026785714285714274
2469,0.0625
2470,-0.03125
2471,-0.004464285714285726
2472,0.0357142857142857
2473,0.0580357142857143
2474,-0.04464285714285715
2475,-0.004464285714285698
2476,0.008928571428571425
2477,0.0267857142857143
2478,-0.01785714285714285
2479,0.01339285714285715
2480,0.035714285714285726
2481,-0.03125
2482,0.058035714285714274
2483,0.022321428571428548
2484,0.01785714285714285
2485,0.040178571428571425
2486,-0.07142857142857142
2487,0.026785714285714274
2488,-0.013392857142857123
2489,-0.022321428571428548
2490,-0.008928571428571425
2491,-0.035714285714285726
2492,0.04464285714285715
2493,0.022321428571428575
2494,0.01339285714285715
2495,0.04017857142857145
2496,-0.04464285714285715
2497,-0.004464285714285698
2498,-0.022321428571428575
2499,0.053571428571428575
2500,0.06696428571428573
2501,-0.05357142857142855
2502,0.03125
2503,0.004464285714285698
2504,0.0
2505,-0.0357142857142857
2506,0.017857142857142877
2507,-0.022321428571428575
2508,0.008928571428571425
2509,0.004464285714285726
2510,0.008928571428571452
2511,-0.004464285714285726
2512,0.03125
2513,-0.01339285714285715
2514,0.0267857142857143
2515,0.04464285714285715
2516,-0.026785714285714274
2517,0.01339285714285715
2518,-0.03125
2519,-0.004464285714285698
2520,-0.01339285714285715
2521,0.026785714285714274
2522,-0.04910714285714285
2523,0.004464285714285698
2524,-0.04464285714285715
2525,-0.0625
2526,0.08482142857142858
2527,0.03125
2528,0.0267857142857143
2529,-0.0267857142857143
2530,0.05357142857142855
2531,0.01785714285714285
2532,-0.022321428571428575
2533,-0.008928571428571425
2534,0.0
2535,0.01785714285714285
2536,0.004464285714285698
2537,0.03125
2538,0.017857142857142877
2539,0.08482142857142855
2540,0.04910714285714285
2541,-0.01785714285714285
2542,-0.0267857142857143
2543,-0.008928571428571452
2544,-0.008928571428571425
2545,-0.004464285714285698
2546,0.022321428571428575
2547,-0.0625
2548,0.017857142857142877
2549,-0.035714285714285726
2550,0.04017857142857145
2551,-0.004464285714285726
2552,-0.0267857142857143
2553,0.026785714285714274
2554,-0.01785714285714285
2555,-0.008928571428571425
2556,0.058035714285714274
2557,0.0
2558,0.008928571428571425
2559,0.04464285714285712
2560,0.004464285714285698
2561,0.017857142857142877
2562,0.0
2563,0.03125
2564,0.04017857142857145
2565,0.03125
2566,0.022321428571428548
2567,0.053571428571428575
2568,-0.022321428571428575
2569,0.017857142857142877
2570,-0.022321428571428575
2571,-0.03125
2572,-0.04017857142857145
2573,0.03125
2574,-0.026785714285714274
2575,0.004464285714285698
2576,0.017857142857142877
2577,-0.022321428571428575
2578,-0.01785714285714285
2579,-0.026785714285714274
2580,0.026785714285714274
2581,0.004464285714285698
2582,0.040178571428571425
2583,0.0
2584,-0.06696428571428573
2585,-0.008928571428571425
2586,-0.013392857142857123
2587,-0.035714285714285726
2588,0.08035714285714285
2589,0.0669642857142857
2590,0.0
2591,0.03125
2592,0.035714285714285726
2593,0.0
2594,0.01339285714285715
2595,-0.03125
2596,-0.026785714285714274
2597,0.004464285714285698
2598,-0.01339285714285715
2599,0.01339285714285715
2600,0.04464285714285715
2601,0.026785714285714274
2602,0.008928571428571425
2603,-0.026785714285714274
2604,0.008928571428571425
2605,-0.058035714285714274
2606,-0.013392857142857123
2607,-0.008928571428571425
2608,-0.04910714285714285
2609,0.004464285714285698
2610,0.04910714285714288
2611,0.0
2612,-0.040178571428571425
2613,0.0357142857142857
2614,0.04464285714285715
2615,0.022321428571428575
2616,0.008928571428571425
2617,0.07589285714285715
2618,-0.008928571428571425
2619,0.03125
2620,-0.040178571428571425
2621,-0.0267857142857143
2622,0.035714285714285726
2623,0.040178571428571425
2624,0.08035714285714288
2625,0.053571428571428575
2626,-0.07589285714285712
2627,0.01339285714285715
2628,0.07589285714285715
2629,-0.058035714285714274
2630,0.04910714285714285
2631,0.1160714285714286
2632,0.004464285714285698
2633,0.04464285714285715
2634,0.004464285714285726
2635,0.0357142857142857
2636,-0.035714285714285726
2637,-0.013392857142857123
2638,-0.026785714285714274
2639,-0.01785714285714285
2640,-0.01785714285714285
2641,0.03125
2642,-0.04464285714285715
2643,0.01339285714285715
2644,0.035714285714285726
2645,0.013392857142857123
2646,-0.01339285714285715
2647,0.017857142857142877
2648,-0.040178571428571425
2649,-0.04464285714285715
2650,0.022321428571428575
2651,-0.035714285714285726
2652,0.04910714285714285
2653,0.0625
2654,0.01339285714285715
2655,-0.053571428571428575
2656,0.035714285714285726
2657,-0.008928571428571425
2658,0.01785714285714285
2659,0.058035714285714274
2660,0.026785714285714274
2661,-0.03125
2662,-0.026785714285714274
2663,0.01785714285714285
2664,-0.026785714285714274
2665,0.03125
2666,-0.08035714285714285
2667,-0.01339285714285715
2668,0.026785714285714274
2669,0.01339285714285715
2670,-0.035714285714285726
2671,-0.04017857142857145
2672,-0.004464285714285726
2673,-0.0357142857142857
2674,0.008928571428571452
2675,0.026785714285714274
2676,-0.035714285714285726
2677,-0.01339285714285715
2678,0.0
2679,-0.026785714285714274
2680,-0.08482142857142858
2681,0.008928571428571425
2682,0.004464285714285698
2683,-0.0669642857142857
2684,-0.03125
2685,0.017857142857142877
2686,0.040178571428571425
2687,-0.053571428571428575
2688,0.008928571428571425
2689,-0.008928571428571425
2690,-0.035714285714285726
2691,-0.01785714285714285
2692,-0.0357142857142857
2693,0.04910714285714288
2694,-0.04910714285714285
2695,0.008928571428571452
2696,0.022321428571428575
2697,-0.008928571428571425
2698,0.01339285714285715
2699,0.022321428571428575
2700,0.035714285714285726
2701,-0.022321428571428575
2702,0.0
2703,0.0
2704,-0.01785714285714285
2705,-0.004464285714285698
2706,-0.022321428571428575
2707,0.04464285714285715
2708,0.008928571428571425
2709,-0.03125
2710,-0.03125
2711,-0.022321428571428575
2712,0.0
2713,0.01785714285714285
2714,-0.04910714285714285
2715,0.0267857142857143
2716,-0.01339285714285715
2717,0.0267857142857143
2718,0.08482142857142858
2719,0.0267857142857143
2720,0.0625
2721,0.004464285714285726
2722,-0.04464285714285715
2723,0.01785714285714285
2724,-0.04910714285714285
2725,-0.01339285714285715
2726,-0.022321428571428575
2727,-0.017857142857142877
2728,0.0
2729,-0.03125
2730,-0.01339285714285715
2731,-0.035714285714285726
2732,-0.01339285714285715
2733,0.040178571428571425
2734,-0.022321428571428575
2735,0.008928571428571452
2736,-0.0625
2737,-0.008928571428571425
2738,0.05357142857142855
2739,0.035714285714285726
2740,-0.05357142857142855
2741,-0.03125
2742,-0.0669642857142857
2743,-0.035714285714285726
2744,-0.022321428571428575
2745,0.01339285714285715
2746,-0.035714285714285726
2747,0.0
2748,0.0
2749,0.004464285714285698
2750,-0.053571428571428575
2751,-0.04464285714285715
2752,0.03125
2753,-0.07589285714285715
2754,0.08928571428571427
2755,0.08035714285714285
2756,0.04910714285714285
2757,0.04464285714285715
2758,-0.022321428571428548
2759,0.01339285714285715
2760,0.04910714285714285
2761,0.03125
2762,0.07142857142857142
2763,0.0
2764,0.035714285714285726
2765,-0.07142857142857142
2766,-0.022321428571428575
2767,-0.01339285714285715
2768,0.0
2769,0.03125
2770,0.04910714285714285
2771,0.022321428571428548
2772,-0.004464285714285698
2773,0.053571428571428575
2774,-0.022321428571428575
2775,0.08482142857142859
2776,0.004464285714285726
2777,-0.008928571428571425
2778,-0.0357142857142857
2779,-0.053571428571428575
2780,-0.07589285714285715
2781,0.004464285714285698
2782,0.008928571428571452
2783,-0.01339285714285715
2784,-0.022321428571428575
2785,0.004464285714285698
2786,0.04017857142857145
2787,0.004464285714285698
2788,0.022321428571428575
2789,0.0
2790,-0.01339285714285715
2791,0.0267857142857143
2792,-0.026785714285714274
2793,0.04464285714285715
2794,-0.004464285714285726
2795,0.03125
2796,0.03125
2797,-0.04464285714285715
2798,0.026785714285714274
2799,-0.0267857142857143
2800,0.0
2801,-0.013392857142857123
2802,-0.008928571428571425
2803,0.04017857142857144
2804,-0.0580357142857143
2805,0.017857142857142877
2806,-0.017857142857142877
2807,-0.004464285714285726
2808,0.01785714285714285
2809,0.026785714285714274
2810,0.017857142857142877
2811,-0.008928571428571425
2812,-0.022321428571428575
2813,0.013392857142857123
2814,-0.004464285714285698
2815,0.008928571428571452
2816,0.04017857142857145
2817,-0.01339285714285715
2818,0.04464285714285712
2819,0.01339285714285715
2820,0.0267857142857143
2821,-0.026785714285714274
2822,0.026785714285714274
2823,-0.07142857142857142
2824,0.01339285714285715
2825,0.022321428571428575
2826,-0.04910714285714285
2827,-0.01339285714285715
2828,-0.008928571428571425
2829,0.0
2830,-0.0580357142857143
2831,-0.10714285714285715
2832,0.017857142857142877
2833,-0.022321428571428548
2834,-0.0357142857142857
2835,-0.08035714285714285
2836,0.03125
2837,-0.004464285714285698
2838,-0.09821428571428571
2839,0.053571428571428575
2840,0.013392857142857123
2841,-0.03125
2842,0.035714285714285726
2843,-0.04464285714285715
2844,0.017857142857142877
2845,0.07142857142857142
2846,0.0
2847,-0.01339285714285715
2848,0.0
2849,0.058035714285714274
2850,0.01785714285714285
2851,0.008928571428571425
2852,0.08928571428571427
2853,0.01339285714285715
2854,-0.04464285714285715
2855,0.04464285714285715
2856,-0.053571428571428575
2857,-0.004464285714285726
2858,-0.03125
2859,-0.01785714285714285
2860,-0.0580357142857143
2861,-0.04464285714285715
2862,0.03125
2863,-0.022321428571428548
2864,0.01785714285714285
2865,-0.004464285714285726
2866,0.0357142857142857
2867,0.022321428571428575
2868,0.04910714285714285
2869,-0.03125
2870,0.0
2871,0.004464285714285726
2872,-0.008928571428571425
2873,-0.008928571428571425
2874,0.0625
2875,0.09375
2876,0.04910714285714288
2877,0.004464285714285726
2878,0.004464285714285698
2879,-0.004464285714285698
2880,0.004464285714285726
2881,0.07142857142857142
2882,0.01339285714285715
2883,0.0625
2884,-0.03125
2885,0.022321428571428575
2886,-0.01785714285714285
2887,-0.01339285714285715
2888,-0.06696428571428573
2889,0.01339285714285715
2890,0.03125
2891,0.035714285714285726
2892,-0.0625
2893,0.040178571428571425
2894,0.035714285714285726
2895,0.004464285714285726
2896,-0.04910714285714285
2897,0.0357142857142857
2898,-0.058035714285714274
2899,-0.040178571428571425
2900,0.035714285714285726
2901,-0.004464285714285726
2902,0.040178571428571425
2903,0.040178571428571425
2904,0.017857142857142877
2905,0.04910714285714285
2906,0.01339285714285715
2907,0.008928571428571425
2908,-0.04464285714285715
2909,-0.0267857142857143
2910,0.004464285714285698
2911,0.0
2912,-0.03125
2913,-0.04910714285714285
2914,0.004464285714285698
2915,0.03125
2916,0.06696428571428573
2917,-0.0267857142857143
2918,-0.0357142857142857
2919,-0.01339285714285715
2920,0.026785714285714274
2921,-0.008928571428571425
2922,-0.03125
2923,-0.004464285714285726
2924,-0.03125
2925,0.04464285714285715
2926,0.01785714285714285
2927,0.013392857142857123
2928,-0.08035714285714285
2929,-0.04464285714285715
2930,0.040178571428571425
2931,0.03125
2932,0.0
2933,0.0625
2934,0.0625
2935,0.0625
2936,0.022321428571428575
2937,0.053571428571428575
2938,-0.022321428571428548
2939,-0.04464285714285715
2940,-0.004464285714285726
2941,0.058035714285714274
2942,-0.017857142857142877
2943,-0.03125
2944,-0.01339285714285715
2945,-0.09821428571428573
2946,0.0669642857142857
2947,0.01785714285714285
2948,-0.0625
2949,-0.026785714285714274
2950,-0.022321428571428575
2951,-0.01339285714285715
2952,-0.022321428571428575
2953,0.0625
2954,0.040178571428571425
2955,-0.01339285714285715
2956,-0.04464285714285715
2957,0.01339285714285715
2958,0.004464285714285698
2959,-0.040178571428571425
2960,0.01339285714285715
2961,-0.040178571428571425
2962,-0.01339285714285715
2963,-0.004464285714285698
2964,-0.008928571428571452
2965,-0.07142857142857142
2966,-0.022321428571428575
2967,0.026785714285714274
2968,-0.022321428571428575
2969,-0.008928571428571425
2970,-0.026785714285714274
2971,0.0
2972,-0.004464285714285726
2973,0.01339285714285715
2974,-0.01339285714285715
2975,0.0
2976,0.04464285714285715
2977,-0.008928571428571425
2978,0.040178571428571425
2979,0.040178571428571425
2980,-0.017857142857142877
2981,-0.03125
2982,0.01339285714285715
2983,-0.01785714285714285
2984,0.026785714285714274
2985,-0.013392857142857123
2986,-0.053571428571428575
2987,0.0
2988,0.026785714285714274
2989,-0.01339285714285715
2990,0.022321428571428575
2991,0.0
2992,0.008928571428571425
2993,-0.053571428571428575
2994,-0.01785714285714285
2995,0.035714285714285726
2996,-0.008928571428571425
2997,0.026785714285714274
2998,0.035714285714285726
2999,0.01339285714285715
3000,-0.035714285714285726
3001,0.08928571428571427
3002,0.017857142857142877
3003,0.01785714285714285
3004,-0.004464285714285698
3005,-0.008928571428571425
3006,0.008928571428571425
3007,-0.01339285714285715
3008,0.004464285714285726
3009,-0.01339285714285715
3010,0.013392857142857123
3011,0.0669642857142857
3012,-0.01339285714285715
3013,-0.0267857142857143
3014,0.0669642857142857
3015,-0.022321428571428575
3016,0.03125
3017,0.026785714285714274
3018,-0.04910714285714285
3019,-0.022321428571428575
3020,0.01339285714285715
3021,-0.008928571428571425
3022,0.026785714285714274
3023,-0.022321428571428575
3024,0.0
3025,0.0
3026,0.022321428571428548
3027,0.06696428571428573
3028,0.008928571428571425
3029,-0.022321428571428548
3030,0.03125
3031,0.035714285714285726
3032,0.004464285714285726
3033,0.01339285714285715
3034,0.04464285714285715
3035,0.03125
3036,-0.03125
3037,-0.013392857142857123
3038,-0.053571428571428575
3039,-0.004464285714285726
3040,-0.01785714285714285
3041,-0.0580357142857143
3042,-0.004464285714285698
3043,-0.04910714285714285
3044,0.035714285714285726
3045,-0.0267857142857143
3046,0.008928571428571425
3047,-0.004464285714285726
3048,-0.035714285714285726
3049,0.01339285714285715
3050,0.03125
3051,-0.03125
3052,-0.008928571428571425
3053,-0.0625
3054,0.0
3055,0.008928571428571425
3056,0.04464285714285712
3057,-0.022321428571428575
3058,-0.0580357142857143
3059,0.01339285714285715
3060,-0.053571428571428575
3061,-0.04910714285714285
3062,-0.08482142857142858
3063,0.022321428571428575
3064,0.04464285714285715
3065,-0.0267857142857143
3066,-0.022321428571428575
3067,-0.040178571428571425
3068,-0.013392857142857123
3069,0.04464285714285715
3070,-0.017857142857142877
3071,0.0
3072,0.01339285714285715
3073,0.01339285714285715
3074,-0.04464285714285715
3075,0.053571428571428575
3076,-0.040178571428571425
3077,0.008928571428571425
3078,0.026785714285714274
3079,-0.01785714285714285
3080,-0.0267857142857143
3081,0.01785714285714285
3082,-0.01339285714285715
3083,0.01339285714285715
3084,0.04464285714285715
3085,-0.01339285714285715
3086,-0.026785714285714274
3087,-0.04910714285714288
3088,-0.008928571428571425
3089,0.01785714285714285
3090,-0.004464285714285726
3091,0.053571428571428575
3092,0.01785714285714285
3093,-0.01339285714285715
3094,0.022321428571428575
3095,-0.0625
3096,-0.008928571428571425
3097,-0.004464285714285698
3098,-0.053571428571428575
3099,-0.040178571428571425
3100,-0.03125
3101,0.07589285714285715
3102,0.01785714285714285
3103,-0.0892857142857143
3104,0.022321428571428575
3105,-0.022321428571428575
3106,0.035714285714285726
3107,0.04464285714285715
3108,-0.026785714285714274
3109,-0.01339285714285715
3110,0.004464285714285726
3111,0.0357142857142857
3112,0.0267857142857143
3113,-0.03125
3114,-0.008928571428571425
3115,0.017857142857142877
3116,0.008928571428571425
3117,0.07142857142857144
3118,-0.013392857142857123
3119,0.013392857142857123
